id,title,context,question,answers,Category
5727c1c43acd2414000debd2,London,"London contains four World Heritage Sites: the Tower of London; Kew Gardens; the site comprising the Palace of Westminster, Westminster Abbey, and St Margaret's Church; and the historic settlement of Greenwich (in which the Royal Observatory, Greenwich marks the Prime Meridian, 0° longitude, and GMT). Other famous landmarks include Buckingham Palace, the London Eye, Piccadilly Circus, St Paul's Cathedral, Tower Bridge, Trafalgar Square, and The Shard. London is home to numerous museums, galleries, libraries, sporting events and other cultural institutions, including the British Museum, National Gallery, Tate Modern, British Library and 40 West End theatres. The London Underground is the oldest underground railway network in the world.",What is the name of the world's oldest underground railway?,"{'text': array(['The London Underground'], dtype=object), 'answer_start': array([666], dtype=int32)}",1A
5725c085ec44d21400f3d4c4,Poultry,"The domestication of poultry took place several thousand years ago. This may have originally been as a result of people hatching and rearing young birds from eggs collected from the wild, but later involved keeping the birds permanently in captivity. Domesticated chickens may have been used for cockfighting at first and quail kept for their songs, but soon it was realised how useful it was having a captive-bred source of food. Selective breeding for fast growth, egg-laying ability, conformation, plumage and docility took place over the centuries, and modern breeds often look very different from their wild ancestors. Although some birds are still kept in small flocks in extensive systems, most birds available in the market today are reared in intensive commercial enterprises. Poultry is the second most widely eaten type of meat globally and, along with eggs, provides nutritionally beneficial food containing high-quality protein accompanied by a low proportion of fat. All poultry meat should be properly handled and sufficiently cooked in order to reduce the risk of food poisoning.",What have people use domesticated poultry for besides food ?,"{'text': array(['cockfighting at first and quail kept for their songs'],
      dtype=object), 'answer_start': array([296], dtype=int32)}",1A
5ad394a4604f3c001a3fe716,Miami,"The Miami area has a unique dialect, (commonly called the ""Miami accent"") which is widely spoken. The dialect developed among second- or third-generation Hispanics, including Cuban-Americans, whose first language was English (though some non-Hispanic white, black, and other races who were born and raised the Miami area tend to adopt it as well.) It is based on a fairly standard American accent but with some changes very similar to dialects in the Mid-Atlantic (especially the New York area dialect, Northern New Jersey English, and New York Latino English.) Unlike Virginia Piedmont, Coastal Southern American, and Northeast American dialects and Florida Cracker dialect (see section below), ""Miami accent"" is rhotic; it also incorporates a rhythm and pronunciation heavily influenced by Spanish (wherein rhythm is syllable-timed). However, this is a native dialect of English, not learner English or interlanguage; it is possible to differentiate this variety from an interlanguage spoken by second-language speakers in that ""Miami accent"" does not generally display the following features: there is no addition of /ɛ/ before initial consonant clusters with /s/, speakers do not confuse of /dʒ/ with /j/, (e.g., Yale with jail), and /r/ and /rr/ are pronounced as alveolar approximant [ɹ] instead of alveolar tap [ɾ] or alveolar trill [r] in Spanish.",What English language influences the Miami dialect?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
572eab27cb0c0d14000f1432,Seven_Years%27_War,"For much of the eighteenth century, France approached its wars in the same way. It would let colonies defend themselves or would offer only minimal help (sending them limited numbers of troops or inexperienced soldiers), anticipating that fights for the colonies would most likely be lost anyway. This strategy was to a degree forced upon France: geography, coupled with the superiority of the British navy, made it difficult for the French navy to provide significant supplies and support to French colonies. Similarly, several long land borders made an effective domestic army imperative for any French ruler. Given these military necessities, the French government, unsurprisingly, based its strategy overwhelmingly on the army in Europe: it would keep most of its army on the continent, hoping for victories closer to home. The plan was to fight to the end of hostilities and then, in treaty negotiations, to trade territorial acquisitions in Europe to regain lost overseas possessions. This approach did not serve France well in the war, as the colonies were indeed lost, but although much of the European war went well, by its end France had few counterbalancing European successes.",How much success did France have in adding European territory with this approach?,"{'text': array(['France had few counterbalancing European successes.'],
      dtype=object), 'answer_start': array([1137], dtype=int32)}",1A
5ace308732bba1001ae49d53,YouTube,"The anti-bullying It Gets Better Project expanded from a single YouTube video directed to discouraged or suicidal LGBT teens, that within two months drew video responses from hundreds including U.S. President Barack Obama, Vice President Biden, White House staff, and several cabinet secretaries. Similarly, in response to fifteen-year-old Amanda Todd's video ""My story: Struggling, bullying, suicide, self-harm"", legislative action was undertaken almost immediately after her suicide to study the prevalence of bullying and form a national anti-bullying strategy.",Whose video prompted legislative action within two months?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
572841874b864d190016481b,Dissolution_of_the_Soviet_Union,"On the night of December 25, 1991, at 7:32 p.m. Moscow time, after Gorbachev left the Kremlin, the Soviet flag was lowered for the last time, and the Russian tricolor was raised in its place, symbolically marking the end of the Soviet Union. The next day, December 26, 1991, the Council of Republics, the upper chamber of the Union's Supreme Soviet, issued a formal Declaration recognizing that the Soviet Union had ceased to exist as a state and subject of international law, and voted both itself and the Soviet Union out of existence (the other chamber of the Supreme Soviet, the Council of the Union, had been unable to work since December 12, 1991, when the recall of the Russian deputies left it without a quorum). The following day Yeltsin moved into Gorbachev's former office, though the Russian authorities had taken over the suite two days earlier. By December 31, 1991, the few remaining Soviet institutions that had not been taken over by Russia ceased operation, and individual republics assumed the central government's role.",What was declared as having ceased to exist?,"{'text': array(['the Soviet Union'], dtype=object), 'answer_start': array([503], dtype=int32)}",1A
57278d02f1498d1400e8fbc6,Carnival,"Tarragona has one of the region's most complete ritual sequences. The events start with the building of a huge barrel and ends with its burning with the effigies of the King and Queen. On Saturday, the main parade takes place with masked groups, zoomorphic figures, music and percussion bands, and groups with fireworks (the devils, the dragon, the ox, the female dragon). Carnival groups stand out for their clothes full of elegance, showing brilliant examples of fabric crafts, at the Saturday and Sunday parades. About 5,000 people are members of the parade groups.",Who has one of the most complete ritual agendas?,"{'text': array(['Tarragona'], dtype=object), 'answer_start': array([0], dtype=int32)}",1K
5a72642153a187001ae63109,"United_States_presidential_election,_2004","The 2004 election was the first to be affected by the campaign finance reforms mandated by the Bipartisan Campaign Reform Act of 2002 (also known as the McCain–Feingold Bill for its sponsors in the United States Senate). Because of the Act's restrictions on candidates' and parties' fundraising, a large number of so-called 527 groups emerged. Named for a section of the Internal Revenue Code, these groups were able to raise large amounts of money for various political causes as long as they do not coordinate their activities with political campaigns. Examples of 527s include Swift Boat Veterans for Truth, MoveOn.org, the Media Fund, and America Coming Together. Many such groups were active throughout the campaign season. (There was some similar activity, although on a much lesser scale, during the 2000 campaign.)",What act was passed during the 2000 campaign?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57313d9fa5e9cc1400cdbd9d,Kievan_Rus%27,"The Crusades brought a shift in European trade routes that accelerated the decline of Kievan Rus'. In 1204 the forces of the Fourth Crusade sacked Constantinople, making the Dnieper trade route marginal. At the same time the Teutonic Knights (of the Northern Crusades) were conquering the Baltic region and threatening the Lands of Novgorod. Concurrently with it the Ruthenian Federation of Kievan Rus' started to disintegrate into smaller principalities as the Rurik dynasty grew. The local Orthodox Christianity of Kievan Rus', while struggling to establish itself in the predominantly pagan state and losing its main base in Constantinople was on the brink of extinction. Some of the main regional centres that developed later were Novgorod, Chernigov, Galich, Kiev, Ryazan, Vladimir-upon-Klyazma, Vladimir of Volyn and Polotsk.",What group was attacking the the Baltic Region in 1204?,"{'text': array(['Teutonic Knights'], dtype=object), 'answer_start': array([225], dtype=int32)}",1K
5ad5ffa05b96ef001a10affb,Comprehensive_school,"By 1975 the majority of local authorities in England and Wales had abandoned the 11-plus examination and moved to a comprehensive system. Over that 10-year period many secondary modern schools and grammar schools were amalgamated to form large neighbourhood comprehensives, whilst a number of new schools were built to accommodate a growing school population. By the mid-1970s the system had been almost fully implemented, with virtually no secondary modern schools remaining. Many grammar schools were either closed or changed to comprehensive status. Some local authorities, including Sandwell and Dudley in the West Midlands, changed all of its state secondary schools to comprehensive schools during the 1970s.",By what year did the 21-plus exam mainly fall out of use?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5ad155f1645df0001a2d17f0,Electric_motor,"A major turning point in the development of DC machines took place in 1864, when Antonio Pacinotti described for the first time the ring armature with its symmetrically grouped coils closed upon themselves and connected to the bars of a commutator, the brushes of which delivered practically non-fluctuating current. The first commercially successful DC motors followed the invention by Zénobe Gramme who, in 1871, reinvented Pacinotti's design. In 1873, Gramme showed that his dynamo could be used as a motor, which he demonstrated to great effect at exhibitions in Vienna and Philadelphia by connecting two such DC motors at a distance of up to 2 km away from each other, one as a generator. (See also 1873 : l'expérience décisive [Decisive Workaround] .)", In what two cities did Gramme never conduct his demonstrations?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
57277bf6f1498d1400e8f96c,Carnival,"The ""Rheinische"" Carnival is held in the west of Germany, mainly in the states of North Rhine-Westphalia or Nordrhein-Westfalen, Rhineland Palatinate or Rheinland-Pfalz, but also in Hessen [including Oberhessen], Bavaria and other states. Some cities are more famous for celebrations such as parades and costume balls. Köln or Cologne Carnival, as well as Mainz and Düsseldorf are the largest and most famous. Other cities have their own, often less well-known celebrations, parades and parties such as Worms am Rhein, Speyer, Kaiserslautern, Frankfurt, Darmstadt, Mannheim, Ludwigshafen, Stuttgart, Augsburg and München [Munich] Nürnberg. On Carnival Thursday (called ""Old Women Day"" or ""The Women's Day"") in commemoration of an 1824 revolt by washer-women, women storm city halls, cut men's ties, and are allowed to kiss any passing man.",Which Carnival is held in Germany's west?,"{'text': array(['The ""Rheinische""'], dtype=object), 'answer_start': array([0], dtype=int32)}",1K
5acd51b907355d001abf3d22,"Raleigh,_North_Carolina","Raleigh is an early example in the United States of a planned city, chosen as the site of the state capital in 1788 and incorporated in 1792 as such. The city was originally laid out in a grid pattern with the North Carolina State Capitol in Union Square at the center. In the United States Civil War the city was spared from any significant battle, only falling in the closing days of the war, though it did not escape the economic hardships that plagued the rest of the American South during the Reconstruction Era. The twentieth century saw the opening of the Research Triangle Park in 1959, and with the jobs it created the region and city saw a large influx of population, making it one of the fastest growing communities in the United States by the early 21st century.",What war began in the city?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5a32e30bbd0d7f001aef94d9,Central_African_Republic,"Patassé purged many of the Kolingba elements from the government and Kolingba supporters accused Patassé's government of conducting a ""witch hunt"" against the Yakoma. A new constitution was approved on 28 December 1994 but had little impact on the country's politics. In 1996–1997, reflecting steadily decreasing public confidence in the government's erratic behaviour, three mutinies against Patassé's administration were accompanied by widespread destruction of property and heightened ethnic tension. During this time (1996) the Peace Corps evacuated all its volunteers to neighboring Cameroon. To date, the Peace Corps has not returned to the Central African Republic. The Bangui Agreements, signed in January 1997, provided for the deployment of an inter-African military mission, to Central African Republic and re-entry of ex-mutineers into the government on 7 April 1997. The inter-African military mission was later replaced by a U.N. peacekeeping force (MINURCA).",What group evacuated its volunteers to Cameroon in January 1997?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5725fbcbec44d21400f3d7c5,Hellenistic_period,"Thus, in less than twenty years, Rome had destroyed the power of one of the successor states, crippled another, and firmly entrenched its influence over Greece. This was primarily a result of the over-ambition of the Macedonian kings, and their unintended provocation of Rome; though Rome was quick to exploit the situation. In another twenty years, the Macedonian kingdom was no more. Seeking to re-assert Macedonian power and Greek independence, Philip V's son Perseus incurred the wrath of the Romans, resulting in the Third Macedonian War (171–168 BC). Victorious, the Romans abolished the Macedonian kingdom, replacing it with four puppet republics; these lasted a further twenty years before Macedon was formally annexed as a Roman province (146 BC) after yet another rebellion under Andriscus. Rome now demanded that the Achaean League, the last stronghold of Greek independence, be dissolved. The Achaeans refused and declared war on Rome. Most of the Greek cities rallied to the Achaeans' side, even slaves were freed to fight for Greek independence. The Roman consul Lucius Mummius advanced from Macedonia and defeated the Greeks at Corinth, which was razed to the ground. In 146 BC, the Greek peninsula, though not the islands, became a Roman protectorate. Roman taxes were imposed, except in Athens and Sparta, and all the cities had to accept rule by Rome's local allies.",When was Macedonia annexed by the Romans?,"{'text': array(['146 BC'], dtype=object), 'answer_start': array([748], dtype=int32)}",1K
56e779ea37bdd419002c4007,Daylight_saving_time,An unexpected adverse effect of daylight saving time may lie in the fact that an extra part of morning rush hour traffic occurs before dawn and traffic emissions then cause higher air pollution than during daylight hours.,Do emissions from vehicle exhaust cause lower or higher pollution before dawn?,"{'text': array(['higher'], dtype=object), 'answer_start': array([173], dtype=int32)}",1K
5723df4df6b826140030fcd0,Freemasonry,"Relations between Grand Lodges are determined by the concept of Recognition. Each Grand Lodge maintains a list of other Grand Lodges that it recognises. When two Grand Lodges recognise and are in Masonic communication with each other, they are said to be in amity, and the brethren of each may visit each other's Lodges and interact Masonically. When two Grand Lodges are not in amity, inter-visitation is not allowed. There are many reasons why one Grand Lodge will withhold or withdraw recognition from another, but the two most common are Exclusive Jurisdiction and Regularity.","What, besides Recognition, must happen between two Grand Lodges in order for them to be considered in amity? ","{'text': array(['Masonic communication'], dtype=object), 'answer_start': array([196], dtype=int32)}",1K
5ad0c831645df0001a2d030e,Department_store,"Chain department stores grew rapidly after 1920, and provided competition for the downtown upscale department stores, as well as local department stores in small cities. J. C. Penney had four stores in 1908, 312 in 1920, and 1452 in 1930. Sears, Roebuck & Company, a giant mail-order house, opened its first eight retail stores in 1925, and operated 338 by 1930, and 595 by 1940. The chains reached a middle-class audience, that was more interested in value than in upscale fashions. Sears was a pioneer in creating department stores that catered to men as well as women, especially with lines of hardware and building materials. It deemphasized the latest fashions in favor of practicality and durability, and allowed customers to select goods without the aid of a clerk. Its stores were oriented to motorists – set apart from existing business districts amid residential areas occupied by their target audience; had ample, free, off-street parking; and communicated a clear corporate identity. In the 1930s, the company designed fully air-conditioned, ""windowless"" stores whose layout was driven wholly by merchandising concerns.",How many stores was Sears operating in 1904?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
56df53c48bc80c19004e4a9e,United_Nations_Population_Fund,"UNFPA is the world's largest multilateral source of funding for population and reproductive health programs. The Fund works with governments and non-governmental organizations in over 150 countries with the support of the international community, supporting programs that help women, men and young people:",In how many countries does UNFPA operate?,"{'text': array(['150'], dtype=object), 'answer_start': array([184], dtype=int32)}",1K
57297650af94a219006aa47c,Renewable_energy_commercialization,"Mark Z. Jacobson, professor of civil and environmental engineering at Stanford University and director of its Atmosphere and Energy Program says producing all new energy with wind power, solar power, and hydropower by 2030 is feasible and existing energy supply arrangements could be replaced by 2050. Barriers to implementing the renewable energy plan are seen to be ""primarily social and political, not technological or economic"". Jacobson says that energy costs with a wind, solar, water system should be similar to today's energy costs.",What is a barrier to implementing the renewable energy plan?,"{'text': array(['social and political'], dtype=object), 'answer_start': array([379], dtype=int32)}",1A
5ad2a231d7d075001a429cf0,House_music,"It was during this decade that vocal house became firmly established, both in the underground and as part of the pop market, and labels such as Defected Records, Roule and Om were at the forefront of championing the emerging sound. In the mid-2000s, fusion genres such as electro house and fidget house emerged.[citation needed] This fusion is apparent in the crossover of musical styles by artists such as Dennis Ferrer and Booka Shade, with the former's production style having evolved from the New York soulful house scene and the latter's roots in techno.",What is apparent in the crossover of market styles?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5ad3c2c6604f3c001a3fef97,Jehovah%27s_Witnesses,"Baptism is a requirement for being considered a member of Jehovah's Witnesses. Jehovah's Witnesses do not practice infant baptism, and previous baptisms performed by other denominations are not considered valid. Individuals undergoing baptism must affirm publicly that dedication and baptism identify them ""as one of Jehovah's Witnesses in association with God's spirit-directed organization,"" though Witness publications say baptism symbolizes personal dedication to God and not ""to a man, work or organization."" Their literature emphasizes the need for members to be obedient and loyal to Jehovah and to ""his organization,""[note 2] stating that individuals must remain part of it to receive God's favor and to survive Armageddon.",At what age does a Jehovah's Witness do baptism?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
572eb68dcb0c0d14000f14a5,Seven_Years%27_War,"Frederick II of Prussia had received reports of the clashes in North America and had formed an alliance with Great Britain. On 29 August 1756, he led Prussian troops across the border of Saxony, one of the small German states in league with Austria. He intended this as a bold pre-emption of an anticipated Austro-French invasion of Silesia. He had three goals in his new war on Austria. First, he would seize Saxony and eliminate it as a threat to Prussia, then using the Saxon army and treasury to aid the Prussian war effort. His second goal was to advance into Bohemia where he might set up winter quarters at Austria's expense. Thirdly, he wanted to invade Moravia from Silesia, seize the fortress at Olmütz, and advance on Vienna to force an end to the war.",What country was Saxony aligned with?,"{'text': array(['Saxony, one of the small German states in league with Austria'],
      dtype=object), 'answer_start': array([187], dtype=int32)}",1A
5a4fde20af0d07001ae8cc68,Asthma,"The hygiene hypothesis attempts to explain the increased rates of asthma worldwide as a direct and unintended result of reduced exposure, during childhood, to non-pathogenic bacteria and viruses. It has been proposed that the reduced exposure to bacteria and viruses is due, in part, to increased cleanliness and decreased family size in modern societies. Exposure to bacterial endotoxin in early childhood may prevent the development of asthma, but exposure at an older age may provoke bronchoconstriction. Evidence supporting the hygiene hypothesis includes lower rates of asthma on farms and in households with pets.",What hypothesis explains the increased rates of viruses worldwide?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
5735d0026c16ec1900b92817,Kathmandu,"Institute of Medicine, the central college of Tribhuwan University is the first medical college of Nepal and is located in Maharajgunj, Kathmandu. It was established in 1972 and started to impart medical education from 1978. A number of medical colleges including Kathmandu Medical College, Nepal Medical College, KIST Medical College, Nepal Army Institute of Health Sciences, National Academy of Medical Sciences (NAMS) and Kathmandu University School of Medical Sciences (KUSMS), are also located in or around Kathmandu.",When did the Institute of Medicine begin to offer education in medicine?,"{'text': array(['1978'], dtype=object), 'answer_start': array([219], dtype=int32)}",1K
570ac2e34103511400d599a3,Aircraft_carrier,"One STOBAR carrier: Liaoning was originally built as the 57,000 tonne Soviet Admiral Kuznetsov-class carrier Varyag and was later purchased as a stripped hulk by China in 1998 on the pretext of use as a floating casino, then partially rebuilt and towed to China for completion. Liaoning was commissioned on 25 September 2012, and began service for testing and training. On 24 or 25 November 2012, Liaoning successfully launched and recovered several Shenyang J-15 jet fighter aircraft. She is classified as a training ship, intended to allow the navy to practice with carrier usage. On 26 December 2012, the People's Daily reported that it will take four to five years for Liaoning to reach full capacity, mainly due to training and coordination which will take significant amount of time for Chinese PLA Navy to complete as this is the first aircraft carrier in their possession. As it is a training ship, Liaoning is not assigned to any of China's operation fleets.",Why is Liaoning not assigned to any of China's operation fleets?,"{'text': array(['it is a training ship'], dtype=object), 'answer_start': array([884], dtype=int32)}",1A
5728cfdd4b864d1900164e9c,Karl_Popper,"The creation–evolution controversy in the United States raises the issue of whether creationistic ideas may be legitimately called science and whether evolution itself may be legitimately called science. In the debate, both sides and even courts in their decisions have frequently invoked Popper's criterion of falsifiability (see Daubert standard). In this context, passages written by Popper are frequently quoted in which he speaks about such issues himself. For example, he famously stated ""Darwinism is not a testable scientific theory, but a metaphysical research program—a possible framework for testable scientific theories."" He continued:",What phrase did Popper use to describe Darwinism's relation to proper falsifiable theories?,"{'text': array(['possible framework'], dtype=object), 'answer_start': array([580], dtype=int32)}",1K
572e8b8fc246551400ce4324,The_Blitz,"Between 7 September 1940 and 21 May 1941, 16 British cities suffered aerial raids with at least 100 long tons of high explosives. Over a period of 267 days, London was attacked 71 times, Birmingham, Liverpool and Plymouth eight times, Bristol six, Glasgow five, Southampton four, Portsmouth and Hull three and a minimum of one large raid on eight other cities. This was a result of a rapid escalation starting on 24 August 1940, when night bombers aiming for RAF airfields drifted off course and accidentally destroyed several London homes, killing civilians, combined with the UK Prime Minister Winston Churchill's retaliatory bombing of Berlin on the following night.[clarification needed]",What city did Winston Churchill bomb in retaliation for the killing of civilians? ,"{'text': array(['Berlin'], dtype=object), 'answer_start': array([639], dtype=int32)}",1K
572ac154be1ee31400cb8216,John_Kerry,"Kerry said that he had intended the remark as a jab at President Bush, and described the remarks as a ""botched joke"", having inadvertently left out the key word ""us"" (which would have been, ""If you don't, you get us stuck in Iraq""), as well as leaving the phrase ""just ask President Bush"" off of the end of the sentence. In Kerry's prepared remarks, which he released during the ensuing media frenzy, the corresponding line was ""... you end up getting us stuck in a war in Iraq. Just ask President Bush."" He also said that from the context of the speech which, prior to the ""stuck in Iraq"" line, made several specific references to Bush and elements of his biography, that Kerry was referring to President Bush and not American troops in general.",Who was Kerry saying was stuck in Iraq?,"{'text': array(['President Bush and not American troops in general'], dtype=object), 'answer_start': array([696], dtype=int32)}",1A
572e9a3fc246551400ce43c6,Steven_Spielberg,"Studio producers Richard D. Zanuck and David Brown offered Spielberg the director's chair for Jaws, a thriller-horror film based on the Peter Benchley novel about an enormous killer shark. Spielberg has often referred to the gruelling shoot as his professional crucible. Despite the film's ultimate, enormous success, it was nearly shut down due to delays and budget over-runs. But Spielberg persevered and finished the film. It was an enormous hit, winning three Academy Awards (for editing, original score and sound) and grossing more than $470 million worldwide at the box office. It also set the domestic record for box office gross, leading to what the press described as ""Jawsmania."":248 Jaws made Spielberg a household name and one of America's youngest multi-millionaires, allowing him a great deal of autonomy for his future projects.:250 It was nominated for Best Picture and featured Spielberg's first of three collaborations with actor Richard Dreyfuss.","How many Academy Awards did the film ""Jaws"" win?","{'text': array(['three'], dtype=object), 'answer_start': array([458], dtype=int32)}",1K
57270fc9dd62a815002e988b,Capacitor,"Leakage is equivalent to a resistor in parallel with the capacitor. Constant exposure to heat can cause dielectric breakdown and excessive leakage, a problem often seen in older vacuum tube circuits, particularly where oiled paper and foil capacitors were used. In many vacuum tube circuits, interstage coupling capacitors are used to conduct a varying signal from the plate of one tube to the grid circuit of the next stage. A leaky capacitor can cause the grid circuit voltage to be raised from its normal bias setting, causing excessive current or signal distortion in the downstream tube. In power amplifiers this can cause the plates to glow red, or current limiting resistors to overheat, even fail. Similar considerations apply to component fabricated solid-state (transistor) amplifiers, but owing to lower heat production and the use of modern polyester dielectric barriers this once-common problem has become relatively rare.",What can cause excessive leakage in a capacitor?,"{'text': array(['Constant exposure to heat'], dtype=object), 'answer_start': array([68], dtype=int32)}",1A
5a3ae27d3ff257001ab842ec,Planck_constant,"The gyromagnetic ratio γ is the constant of proportionality between the frequency ν of nuclear magnetic resonance (or electron paramagnetic resonance for electrons) and the applied magnetic field B: ν = γB. It is difficult to measure gyromagnetic ratios precisely because of the difficulties in precisely measuring B, but the value for protons in water at 7002298150000000000♠25 °C is known to better than one part per million. The protons are said to be ""shielded"" from the applied magnetic field by the electrons in the water molecule, the same effect that gives rise to chemical shift in NMR spectroscopy, and this is indicated by a prime on the symbol for the gyromagnetic ratio, γ′p. The gyromagnetic ratio is related to the shielded proton magnetic moment μ′p, the spin number I (I = 1⁄2 for protons) and the reduced Planck constant.",What three factors impact the gyroelectric ratio?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
572826852ca10214002d9f39,PlayStation_3,"The 'OtherOS' functionality was not present in the updated PS Slim models, and the feature was subsequently removed from previous versions of the PS3 as part of the machine's firmware update version 3.21 which was released on April 1, 2010; Sony cited security concerns as the rationale. The firmware update 3.21 was mandatory for access to the PlayStation Network. The removal caused some controversy; as the update removed officially advertised features from already sold products, and gave rise to several class action lawsuits aimed at making Sony return the feature or provide compensation.",Which PS3 model never included OtherOS?,"{'text': array(['PS Slim'], dtype=object), 'answer_start': array([59], dtype=int32)}",1K
57278b525951b619008f8cf1,Child_labour,"On 23 June 1757, the English East India Company defeated Siraj-ud-Daula, the Nawab of Bengal, in the Battle of Plassey. The British thus became masters of east India (Bengal, Bihar, Orissa) – a prosperous region with a flourishing agriculture, industry and trade. This led to a large amount of children being forced into labour due to the increasing need of cheap labour to produce large numbers of goods. Many multinationals often employed children because that they can be recruited for less pay, and have more endurance to utilise in factory environments. Another reason many Indian children were hired was because they lack knowledge of their basic rights, they did not cause trouble or complain, and they were often more trustworthy. The innocence that comes with childhood was utilised to make a profit by many and was encouraged by the need for family income.",How did India child workers act?,"{'text': array(['they did not cause trouble or complain'], dtype=object), 'answer_start': array([661], dtype=int32)}",1A
5a62795ff8d794001af1c00b,"St._John%27s,_Newfoundland_and_Labrador","As of the 2006 Census, there were 100,646 inhabitants in St. John's itself, 151,322 in the urban area and 181,113 in the St. John's Census Metropolitan Area (CMA). Thus, St. John's is Newfoundland and Labrador's largest city and Canada's 20th largest CMA. Apart from St. John's, the CMA includes 12 other communities: the city of Mount Pearl and the towns of Conception Bay South, Paradise, Portugal Cove-St. Philip's, Torbay, Logy Bay-Middle Cove-Outer Cove, Pouch Cove, Flatrock, Bay Bulls, Witless Bay, Petty Harbour-Maddox Cove and Bauline. The population of the CMA was 192,326 as of 1 July 2010.",What is Canada's largest city?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}",0
56ceed3baab44d1400b88ccd,Spectre_(2015_film),"In China, it opened on 12 November and earned $15 million on its opening day, which is the second biggest 2D single day gross for a Hollywood film behind the $18.5 million opening day of Mission: Impossible – Rogue Nation and occupying 43% of all available screens which included $790,000 in advance night screenings. Through its opening weekend, it earned $48.1 million from 14,700 screens which is 198% ahead of Skyfall, a new record for a Hollywood 2D opening. IMAX contributed $4.6 million on 246 screens, also a new record for a three-day opening for a November release (breaking Interstellar's record). In its second weekend, it added $12.1 million falling precipitously by 75% which is the second worst second weekend drop for any major Hollywood release in China of 2015. It grossed a total of $84.7 million there after four weekends. Albeit a strong opening it failed to attain the $100 million mark as projected.","By the weekend after its China release, how much had revenue decreased?","{'text': array(['75%'], dtype=object), 'answer_start': array([680], dtype=int32)}",1K
572823dc4b864d190016455a,London,"London's buildings are too diverse to be characterised by any particular architectural style, partly because of their varying ages. Many grand houses and public buildings, such as the National Gallery, are constructed from Portland stone. Some areas of the city, particularly those just west of the centre, are characterised by white stucco or whitewashed buildings. Few structures in central London pre-date the Great Fire of 1666, these being a few trace Roman remains, the Tower of London and a few scattered Tudor survivors in the City. Further out is, for example, the Tudor period Hampton Court Palace, England's oldest surviving Tudor palace, built by Cardinal Thomas Wolsey c.1515.","What, in part, is the reason for London's lack of a singularly characteristic architectural style among its buildings?","{'text': array(['their varying ages'], dtype=object), 'answer_start': array([112], dtype=int32)}",1A
56df812d56340a1900b29c7d,Alexander_Graham_Bell,"Dismayed to find that groundbreaking work had already been undertaken by Helmholtz who had conveyed vowel sounds by means of a similar tuning fork ""contraption"", he pored over the German scientist's book. Working from his own erroneous mistranslation of a French edition, Bell fortuitously then made a deduction that would be the underpinning of all his future work on transmitting sound, reporting: ""Without knowing much about the subject, it seemed to me that if vowel sounds could be produced by electrical means, so could consonants, so could articulate speech."" He also later remarked: ""I thought that Helmholtz had done it ... and that my failure was due only to my ignorance of electricity. It was a valuable blunder ... If I had been able to read German in those days, I might never have commenced my experiments!""[N 7]",What language was Bell happy he couldn't read?,"{'text': array(['German'], dtype=object), 'answer_start': array([180], dtype=int32)}",1K
572eddd7dfa6aa1500f8d47f,Elevator,"Past problems with hydraulic elevators include underground electrolytic destruction of the cylinder and bulkhead, pipe failures, and control failures. Single bulkhead cylinders, typically built prior to a 1972 ASME A17.1 Elevator Safety Code change requiring a second dished bulkhead, were subject to possible catastrophic failure. The code previously permitted only single-bottom hydraulic cylinders. In the event of a cylinder breach, the fluid loss results in uncontrolled down movement of the elevator. This creates two significant hazards: being subject to an impact at the bottom when the elevator stops suddenly and being in the entrance for a potential shear if the rider is partly in the elevator. Because it is impossible to verify the system at all times, the code requires periodic testing of the pressure capability. Another solution to protect against a cylinder blowout is to install a plunger gripping device. One commercially available is known by the marketing name ""LifeJacket"". This is a device which, in the event of an uncontrolled downward acceleration, nondestructively grips the plunger and stops the car. A device known as an overspeed or rupture valve is attached to the hydraulic inlet/outlet of the cylinder and is adjusted for a maximum flow rate. If a pipe or hose were to break (rupture), the flow rate of the rupture valve will surpass a set limit and mechanically stop the outlet flow of hydraulic fluid, thus stopping the plunger and the car in the down direction.",Underground electrolytic malfunctions in hydraulic elevators can result in the destruction of what? ,"{'text': array(['the cylinder and bulkhead'], dtype=object), 'answer_start': array([87], dtype=int32)}",1A
