id,title,context,question,answers,Category
572ec348c246551400ce462f,Muammar_Gaddafi,"With crude oil as the country's primary export, Gaddafi sought to improve Libya's oil sector. In October 1969, he proclaimed the current trade terms unfair, benefiting foreign corporations more than the Libyan state, and by threatening to reduce production, in December Jalloud successfully increased the price of Libyan oil. In 1970, other OPEC states followed suit, leading to a global increase in the price of crude oil. The RCC followed with the Tripoli Agreement, in which they secured income tax, back-payments and better pricing from the oil corporations; these measures brought Libya an estimated $1 billion in additional revenues in its first year.",How did Gaddafi's decisions in the oil industry impact other OPEC states?,"{'text': array(['In 1970, other OPEC states followed suit, leading to a global increase in the price of crude oil.'],
      dtype=object), 'answer_start': array([326], dtype=int32)}",1A
570bceb66b8089140040fa4c,Biodiversity,"Rapid environmental changes typically cause mass extinctions. More than 99 percent of all species, amounting to over five billion species, that ever lived on Earth are estimated to be extinct. Estimates on the number of Earth's current species range from 10 million to 14 million, of which about 1.2 million have been documented and over 86 percent have not yet been described. The total amount of related DNA base pairs on Earth is estimated at 5.0 x 1037, and weighs 50 billion tonnes. In comparison, the total mass of the biosphere has been estimated to be as much as 4 TtC (trillion tons of carbon).",What can typically cause mass extinctions?,"{'text': array(['Rapid environmental changes'], dtype=object), 'answer_start': array([0], dtype=int32)}",1A
5727ed1cff5b5019007d98ad,Cork_(city),"The city is also the home of road bowling, which is played in the north-side and south-west suburbs. There are also boxing and martial arts clubs (including Brazilian jiu-jitsu, Karate, Muay Thai and Taekwondo) within the city. Cork Racing, a motorsport team based in Cork, has raced in the Irish Formula Ford Championship since 2005. Cork also hosts one of Ireland's most successful Australian Rules Football teams, the Leeside Lions, who have won the Australian Rules Football League of Ireland Premiership four times (in 2002, 2003, 2005 and 2007). There are also inline roller sports, such as hockey and figure skating, which transfer to the ice over the winter season.[citation needed]",Which inline roller sports translate well to winter in Cork?,"{'text': array(['hockey and figure skating'], dtype=object), 'answer_start': array([597], dtype=int32)}",1A
5733c6224776f419006611f7,Genocide,"In paragraph 13 the judges raise the issue of the perpetrators' access to the victims: ""The historical examples of genocide also suggest that the area of the perpetrators’ activity and control, as well as the possible extent of their reach, should be considered. ... The intent to destroy formed by a perpetrator of genocide will always be limited by the opportunity presented to him. While this factor alone will not indicate whether the targeted group is substantial, it can—in combination with other factors—inform the analysis.""",What will always be restricted in terms of a perpetrator's intent to destroy?,"{'text': array(['the opportunity presented to him'], dtype=object), 'answer_start': array([351], dtype=int32)}",1A
570fa6fd5ab6b81900390f6f,Sexual_orientation,"Androphilia and gynephilia (or gynecophilia) are terms used in behavioral science to describe sexual attraction, as an alternative to a homosexual and heterosexual conceptualization. They are used for identifying a subject's object of attraction without attributing a sex assignment or gender identity to the subject. Related terms such as pansexual and polysexual do not make any such assignations to the subject. People may also use terms such as queer, pansensual, polyfidelitous, ambisexual, or personalized identities such as byke or biphilic.",What are these terms not attributing to the subject/person being described?,"{'text': array(['a sex assignment or gender identity'], dtype=object), 'answer_start': array([266], dtype=int32)}",1A
570be36dec8fbc190045bbc8,Digestion,"Other animals, such as rabbits and rodents, practise coprophagia behaviours - eating specialised faeces in order to re-digest food, especially in the case of roughage. Capybara, rabbits, hamsters and other related species do not have a complex digestive system as do, for example, ruminants. Instead they extract more nutrition from grass by giving their food a second pass through the gut. Soft faecal pellets of partially digested food are excreted and generally consumed immediately. They also produce normal droppings, which are not eaten.",What is the practive of coprophagia behaviours?,"{'text': array(['eating specialised faeces in order to re-digest food'],
      dtype=object), 'answer_start': array([78], dtype=int32)}",1A
56cfb961234ae51400d9bf00,New_York_City,"The only attempt at a peaceful solution to the war took place at the Conference House on Staten Island between American delegates, including Benjamin Franklin, and British general Lord Howe on September 11, 1776. Shortly after the British occupation began, the Great Fire of New York occurred, a large conflagration on the West Side of Lower Manhattan, which destroyed about a quarter of the buildings in the city, including Trinity Church.",Which natural disaster happened after English occupation of Lower Manhattan?,"{'text': array(['the Great Fire of New York'], dtype=object), 'answer_start': array([257], dtype=int32)}",1A
56f9859b9e9bad19000a0a21,Brain,"Sleep involves great changes in brain activity. Until the 1950s it was generally believed that the brain essentially shuts off during sleep, but this is now known to be far from true; activity continues, but patterns become very different. There are two types of sleep: REM sleep (with dreaming) and NREM (non-REM, usually without dreaming) sleep, which repeat in slightly varying patterns throughout a sleep episode. Three broad types of distinct brain activity patterns can be measured: REM, light NREM and deep NREM. During deep NREM sleep, also called slow wave sleep, activity in the cortex takes the form of large synchronized waves, whereas in the waking state it is noisy and desynchronized. Levels of the neurotransmitters norepinephrine and serotonin drop during slow wave sleep, and fall almost to zero during REM sleep; levels of acetylcholine show the reverse pattern.",During what stage of sleep do serotonin and norepinephrine levels drop?,"{'text': array(['slow wave sleep'], dtype=object), 'answer_start': array([773], dtype=int32)}",1A
5731d3feb9d445190005e597,Egypt,"The canal is 193.30 km (120.11 mi) long, 24 m (79 ft) deep and 205 metres (673 ft) wide as of 2010. It consists of the northern access channel of 22 km (14 mi), the canal itself of 162.25 km (100.82 mi) and the southern access channel of 9 km (5.6 mi). The canal is a single lane with passing places in the ""Ballah By-Pass"" and the Great Bitter Lake. It contains no locks; seawater flows freely through the canal. In general, the canal north of the Bitter Lakes flows north in winter and south in summer. The current south of the lakes changes with the tide at Suez.",What direction does the canal north of Bitter lakes flow?,"{'text': array(['north in winter and south in summer'], dtype=object), 'answer_start': array([468], dtype=int32)}",1A
56e79d8200c9c71400d773cb,Arena_Football_League,"After 12 years as commissioner of the AFL, David Baker retired unexpectedly on July 25, 2008, just two days before ArenaBowl XXII; deputy commissioner Ed Policy was named interim commissioner until Baker's replacement was found. Baker explained, ""When I took over as commissioner, I thought it would be for one year. It turned into 12. But now it's time.""",On what date did Baker step down as commissioner of the AFL?,"{'text': array(['July 25, 2008'], dtype=object), 'answer_start': array([79], dtype=int32)}",1A
572800aaff5b5019007d9ab2,European_Central_Bank,"The banks in effect borrow cash and must pay it back; the short durations allow interest rates to be adjusted continually. When the repo notes come due the participating banks bid again. An increase in the quantity of notes offered at auction allows an increase in liquidity in the economy. A decrease has the contrary effect. The contracts are carried on the asset side of the European Central Bank's balance sheet and the resulting deposits in member banks are carried as a liability. In layman terms, the liability of the central bank is money, and an increase in deposits in member banks, carried as a liability by the central bank, means that more money has been put into the economy.[a]",What happens when a lot of repo notes come due?,"{'text': array(['increase in liquidity in the economy'], dtype=object), 'answer_start': array([253], dtype=int32)}",1A
5733b06ad058e614000b605b,Tajikistan,"Russian border troops were stationed along the Tajik–Afghan border until summer 2005. Since the September 11, 2001 attacks, French troops have been stationed at the Dushanbe Airport in support of air operations of NATO's International Security Assistance Force in Afghanistan. United States Army and Marine Corps personnel periodically visit Tajikistan to conduct joint training missions of up to several weeks duration. The Government of India rebuilt the Ayni Air Base, a military airport located 15 km southwest of Dushanbe, at a cost of $70 million, completing the repairs in September 2010. It is now the main base of the Tajikistan air force. There have been talks with Russia concerning use of the Ayni facility, and Russia continues to maintain a large base on the outskirts of Dushanbe.",Why do US troops visit Tajikistan every so often?,"{'text': array(['to conduct joint training missions of up to several weeks duration.'],
      dtype=object), 'answer_start': array([353], dtype=int32)}",1A
5733aa16d058e614000b5fb7,Tajikistan,"After the Russian Revolution of 1917 guerrillas throughout Central Asia, known as basmachi, waged a war against Bolshevik armies in a futile attempt to maintain independence. The Bolsheviks prevailed after a four-year war, in which mosques and villages were burned down and the population heavily suppressed. Soviet authorities started a campaign of secularization, practicing Islam, Judaism, and Christianity was discouraged and repressed, and many mosques, churches, and synagogues were closed. As a consequence of the conflict and Soviet agriculture policies, Central Asia, Tajikistan included, suffered a famine that claimed many lives.",Who went to war against Bolshevick armies?,"{'text': array(['guerrillas throughout Central Asia, known as basmachi'],
      dtype=object), 'answer_start': array([37], dtype=int32)}",1A
5730229d04bcaa1900d771fc,Georgian_architecture,"The revived Georgian style that emerged in Britain at the beginning of the 20th century is usually referred to as Neo-Georgian; the work of Edwin Lutyens includes many examples. Versions of the Neo-Georgian style were commonly used in Britain for certain types of urban architecture until the late 1950s, Bradshaw Gass & Hope's Police Headquarters in Salford of 1958 being a good example. In both the United States and Britain, the Georgian style is still employed by architects like Quinlan Terry Julian Bicknell and Fairfax and Sammons for private residences.",Which architects in the US and Britain still employ the Georgian style for private residences?,"{'text': array(['Quinlan Terry Julian Bicknell and Fairfax and Sammons'],
      dtype=object), 'answer_start': array([484], dtype=int32)}",1A
56fa0002f34c681400b0bf3e,Somalis,The oldest evidence of burial customs in the Horn of Africa comes from cemeteries in Somalia dating back to 4th millennium BC. The stone implements from the Jalelo site in northern Somalia are said to be the most important link in evidence of the universality in palaeolithic times between the East and the West.,From what millennium do the oldest cemeteries in the Horn of Africa date?,"{'text': array(['4th millennium BC'], dtype=object), 'answer_start': array([108], dtype=int32)}",1A
5727c8104b864d1900163cfc,Culture,"The modern term ""culture"" is based on a term used by the Ancient Roman orator Cicero in his Tusculanae Disputationes, where he wrote of a cultivation of the soul or ""cultura animi"", using an agricultural metaphor for the development of a philosophical soul, understood teleologically as the highest possible ideal for human development. Samuel Pufendorf took over this metaphor in a modern context, meaning something similar, but no longer assuming that philosophy was man's natural perfection. His use, and that of many writers after him ""refers to all the ways in which human beings overcome their original barbarism, and through artifice, become fully human"".","What is the modern term ""culture"" based on?","{'text': array(['term used by the Ancient Roman orator Cicero'], dtype=object), 'answer_start': array([40], dtype=int32)}",1A
5727737f708984140094ddde,Supreme_court,"Some countries have multiple ""supreme courts"" whose respective jurisdictions have different geographical extents, or which are restricted to particular areas of law. In particular, countries with a federal system of government typically[citation needed] have both a federal supreme court (such as the Supreme Court of the United States), and supreme courts for each member state (such as the Supreme Court of Nevada), with the former having jurisdiction over the latter only to the extent that the federal constitution extends federal law over state law. Jurisdictions with a civil law system often have a hierarchy of administrative courts separate from the ordinary courts, headed by a supreme administrative court as it the case in the Netherlands. A number of jurisdictions also maintain a separate constitutional court (first developed in the Czechoslovak Constitution of 1920), such as Austria, France, Germany, Luxemburg, Portugal, Spain and South Africa.",A court system with a hierarchy of different administrative courts occurs in what kind of legal system?,"{'text': array(['a civil law system'], dtype=object), 'answer_start': array([574], dtype=int32)}",1A
573044ce947a6a140053d387,51st_state,"Several days after the referendum, the Resident Commissioner Pedro Pierluisi, Governor Luis Fortuño, and Governor-elect Alejandro García Padilla wrote separate letters to the President of the United States Barack Obama addressing the results of the voting. Pierluisi urged Obama to begin legislation in favor of the statehood of Puerto Rico, in light of its win in the referendum. Fortuño urged him to move the process forward. García Padilla asked him to reject the results because of their ambiguity. The White House stance related to the November 2012 plebiscite was that the results were clear, the people of Puerto Rico want the issue of status resolved, and a majority chose statehood in the second question. Former White House director of Hispanic media stated, ""Now it is time for Congress to act and the administration will work with them on that effort, so that the people of Puerto Rico can determine their own future.""",What politician fought against statehood for Puerto Rico?,"{'text': array(['Governor-elect Alejandro García Padilla'], dtype=object), 'answer_start': array([105], dtype=int32)}",1A
57314a6f497a881900248d60,Red,"Saint Valentine, a Roman Catholic Bishop or priest who was martyred in about 296 AD, seems to have had no known connection with romantic love, but the day of his martyrdom on the Roman Catholic calendar, Saint Valentine's Day (February 14), became, in the 14th century, an occasion for lovers to send messages to each other. In recent years the celebration of Saint Valentine' s day has spread beyond Christian countries to Japan and China and other parts of the world. The celebration of Saint Valentine's Day is forbidden or strongly condemned in many Islamic countries, including Saudi Arabia, Pakistan and Iran. In Saudi Arabia, in 2002 and 2011, religious police banned the sale of all Valentine's Day items, telling shop workers to remove any red items, as the day is considered a Christian holiday.",Who was Saint Valentine?,"{'text': array(['a Roman Catholic Bishop or priest'], dtype=object), 'answer_start': array([17], dtype=int32)}",1A
5728dc82ff5b5019007da875,Karl_Popper,"The Quine-Duhem thesis argues that it's impossible to test a single hypothesis on its own, since each one comes as part of an environment of theories. Thus we can only say that the whole package of relevant theories has been collectively falsified, but cannot conclusively say which element of the package must be replaced. An example of this is given by the discovery of the planet Neptune: when the motion of Uranus was found not to match the predictions of Newton's laws, the theory ""There are seven planets in the solar system"" was rejected, and not Newton's laws themselves. Popper discussed this critique of naïve falsificationism in Chapters 3 and 4 of The Logic of Scientific Discovery. For Popper, theories are accepted or rejected via a sort of selection process. Theories that say more about the way things appear are to be preferred over those that do not; the more generally applicable a theory is, the greater its value. Thus Newton's laws, with their wide general application, are to be preferred over the much more specific ""the solar system has seven planets"".[dubious – discuss]","According to Popper, the scientific selection process favors which type of theory?","{'text': array(['more generally applicable'], dtype=object), 'answer_start': array([873], dtype=int32)}",1A
570f8d0b5ab6b81900390f0e,Elizabeth_II,"Amid preparations for the coronation, Princess Margaret informed her sister that she wished to marry Peter Townsend, a divorcé‚ 16 years Margaret's senior, with two sons from his previous marriage. The Queen asked them to wait for a year; in the words of Martin Charteris, ""the Queen was naturally sympathetic towards the Princess, but I think she thought—she hoped—given time, the affair would peter out."" Senior politicians were against the match and the Church of England did not permit remarriage after divorce. If Margaret had contracted a civil marriage, she would have been expected to renounce her right of succession. Eventually, she decided to abandon her plans with Townsend. In 1960, she married Antony Armstrong-Jones, who was created Earl of Snowdon the following year. They divorced in 1978; she did not remarry.",What did Queen Elizabeth ask Margaret to do instead of marring Townsend?,"{'text': array(['wait for a year'], dtype=object), 'answer_start': array([222], dtype=int32)}",1A
5710dcb5b654c5140001fa10,Age_of_Enlightenment,"Broadly speaking, Enlightenment science greatly valued empiricism and rational thought, and was embedded with the Enlightenment ideal of advancement and progress. The study of science, under the heading of natural philosophy, was divided into physics and a conglomerate grouping of chemistry and natural history, which included anatomy, biology, geology, mineralogy, and zoology. As with most Enlightenment views, the benefits of science were not seen universally; Rousseau criticized the sciences for distancing man from nature and not operating to make people happier. Science during the Enlightenment was dominated by scientific societies and academies, which had largely replaced universities as centres of scientific research and development. Societies and academies were also the backbone of the maturation of the scientific profession. Another important development was the popularization of science among an increasingly literate population. Philosophes introduced the public to many scientific theories, most notably through the Encyclopédie and the popularization of Newtonianism by Voltaire and Émilie du Châtelet. Some historians have marked the 18th century as a drab period in the history of science; however, the century saw significant advancements in the practice of medicine, mathematics, and physics; the development of biological taxonomy; a new understanding of magnetism and electricity; and the maturation of chemistry as a discipline, which established the foundations of modern chemistry.","Which century is considered by some as a ""drab"" period, however saw significant advancements in the practice of medicine, mathematics, and physics, the development of biological taxonomy, a new understanding of magnetism, and the maturation of chemistry as a discipline?","{'text': array(['the 18th century'], dtype=object), 'answer_start': array([1154], dtype=int32)}",1A
56d0007f234ae51400d9c244,Solar_energy,"Solar distillation can be used to make saline or brackish water potable. The first recorded instance of this was by 16th-century Arab alchemists. A large-scale solar distillation project was first constructed in 1872 in the Chilean mining town of Las Salinas. The plant, which had solar collection area of 4,700 m2 (51,000 sq ft), could produce up to 22,700 L (5,000 imp gal; 6,000 US gal) per day and operate for 40 years. Individual still designs include single-slope, double-slope (or greenhouse type), vertical, conical, inverted absorber, multi-wick, and multiple effect. These stills can operate in passive, active, or hybrid modes. Double-slope stills are the most economical for decentralized domestic purposes, while active multiple effect units are more suitable for large-scale applications.",By who was the first record of solar distillation done by?,"{'text': array(['16th-century Arab alchemists'], dtype=object), 'answer_start': array([116], dtype=int32)}",1A
57277d55f1498d1400e8f99d,Glacier,"Glacial moraines are formed by the deposition of material from a glacier and are exposed after the glacier has retreated. They usually appear as linear mounds of till, a non-sorted mixture of rock, gravel and boulders within a matrix of a fine powdery material. Terminal or end moraines are formed at the foot or terminal end of a glacier. Lateral moraines are formed on the sides of the glacier. Medial moraines are formed when two different glaciers merge and the lateral moraines of each coalesce to form a moraine in the middle of the combined glacier. Less apparent are ground moraines, also called glacial drift, which often blankets the surface underneath the glacier downslope from the equilibrium line.",How are medial moraines formed?,"{'text': array(['when two different glaciers merge and the lateral moraines of each coalesce to form a moraine in the middle of the combined glacier'],
      dtype=object), 'answer_start': array([424], dtype=int32)}",1A
57277c5ef1498d1400e8f976,Dissolution_of_the_Soviet_Union,"On July 1, 1985, Gorbachev promoted Eduard Shevardnadze, First Secretary of the Georgian Communist Party, to full member of the Politburo, and the following day appointed him minister of foreign affairs, replacing longtime Foreign Minister Andrei Gromyko. The latter, disparaged as ""Mr Nyet"" in the West, had served for 28 years as Minister of Foreign Affairs. Gromyko was relegated to the largely ceremonial position of Chairman of the Presidium of the Supreme Soviet (officially Soviet Head of State), as he was considered an ""old thinker."" Also on July 1, Gorbachev took the opportunity to dispose of his main rival by removing Grigory Romanov from the Politburo, and brought Boris Yeltsin and Lev Zaikov into the CPSU Central Committee Secretariat.",When did Eduard Shevardnadze gain full membership in the Politburo?,"{'text': array(['July 1, 1985'], dtype=object), 'answer_start': array([3], dtype=int32)}",1A
56f8c1999e9bad19000a042f,Brain,"Except for a few primitive organisms such as sponges (which have no nervous system) and cnidarians (which have a nervous system consisting of a diffuse nerve net), all living multicellular animals are bilaterians, meaning animals with a bilaterally symmetric body shape (that is, left and right sides that are approximate mirror images of each other). All bilaterians are thought to have descended from a common ancestor that appeared early in the Cambrian period, 485-540 million years ago, and it has been hypothesized that this common ancestor had the shape of a simple tubeworm with a segmented body. At a schematic level, that basic worm-shape continues to be reflected in the body and nervous system architecture of all modern bilaterians, including vertebrates. The fundamental bilateral body form is a tube with a hollow gut cavity running from the mouth to the anus, and a nerve cord with an enlargement (a ganglion) for each body segment, with an especially large ganglion at the front, called the brain. The brain is small and simple in some species, such as nematode worms; in other species, including vertebrates, it is the most complex organ in the body. Some types of worms, such as leeches, also have an enlarged ganglion at the back end of the nerve cord, known as a ""tail brain"".",Bilaterians are animals that have what?,"{'text': array(['symmetric body shape'], dtype=object), 'answer_start': array([249], dtype=int32)}",1A
57265f7e5951b619008f70e8,Napoleon,"He was moved to the Bureau of Topography of the Committee of Public Safety and sought unsuccessfully to be transferred to Constantinople in order to offer his services to the Sultan. During this period, he wrote the romantic novella Clisson et Eugénie, about a soldier and his lover, in a clear parallel to Bonaparte's own relationship with Désirée. On 15 September, Bonaparte was removed from the list of generals in regular service for his refusal to serve in the Vendée campaign. He faced a difficult financial situation and reduced career prospects.",In which department of the Committee of Public Safety did Napoleon serve?,"{'text': array(['the Bureau of Topography'], dtype=object), 'answer_start': array([16], dtype=int32)}",1A
570b2dfcec8fbc190045b8c5,Xbox_360,"Since these problems surfaced, Microsoft has attempted to modify the console to improve its reliability. Modifications include a reduction in the number, size, and placement of components, the addition of dabs of epoxy on the corners and edges of the CPU and GPU as glue to prevent movement relative to the board during heat expansion, and a second GPU heatsink to dissipate more heat. With the release of the redesigned Xbox 360 S, the warranty for the newer models does not include the three-year extended coverage for ""General Hardware Failures"". The newer Xbox 360 S model indicates system overheating when the console's power button begins to flash red, unlike previous models where the first and third quadrant of the ring would light up red around the power button if overheating occurred. The system will then warn the user of imminent system shutdown until the system has cooled, whereas a flashing power button that alternates between green and red is an indication of a ""General Hardware Failure"" unlike older models where three of the quadrants would light up red.",How does the 360 S then react to an overheating situation?,"{'text': array(['imminent system shutdown until the system has cooled'],
      dtype=object), 'answer_start': array([835], dtype=int32)}",1A
56e1040ecd28a01900c6743f,Canon_law,"The first Code of Canon Law, 1917, was mostly for the Roman Rite, with limited application to the Eastern Churches. After the Second Vatican Council, (1962 - 1965), another edition was published specifically for the Roman Rite in 1983. Most recently, 1990, the Vatican produced the Code of Canons of the Eastern Churches which became the 1st code of Eastern Catholic Canon Law.",During what years was the Second Vatican Council held?,"{'text': array(['1962 - 1965'], dtype=object), 'answer_start': array([151], dtype=int32)}",1A
572cbf35dfb02c14005c6c1d,Law_of_the_United_States,"Notably, the most broadly influential innovation of 20th-century American tort law was the rule of strict liability for defective products, which originated with judicial glosses on the law of warranty. In 1963, Roger J. Traynor of the Supreme Court of California threw away legal fictions based on warranties and imposed strict liability for defective products as a matter of public policy in the landmark case of Greenman v. Yuba Power Products. The American Law Institute subsequently adopted a slightly different version of the Greenman rule in Section 402A of the Restatement (Second) of Torts, which was published in 1964 and was very influential throughout the United States. Outside the U.S., the rule was adopted by the European Economic Community in the Product Liability Directive of July 1985 by Australia in July 1992 and by Japan in June 1994.",What is one of the most influential changes to tort law?,"{'text': array(['rule of strict liability for defective products'], dtype=object), 'answer_start': array([91], dtype=int32)}",1A
573012c004bcaa1900d77104,Washington_University_in_St._Louis,"Another group of residences, known as the Village, is located in the northwest corner of Danforth Campus. Only open to upperclassmen and January Scholars, the North Side consists of Millbrook Apartments, The Village, Village East on-campus apartments, and all fraternity houses except the Zeta Beta Tau house, which is off campus and located just northwest of the South 40. Sororities at Washington University do not have houses by their own accord. The Village is a group of residences where students who have similar interests or academic goals apply as small groups of 4 to 24, known as BLOCs, to live together in clustered suites along with non-BLOCs. Like the South 40, the residences around the Village also surround a recreational lawn.",What students are allowed in the North Side residences at Washington University?,"{'text': array(['upperclassmen and January Scholars'], dtype=object), 'answer_start': array([119], dtype=int32)}",1A
57284b802ca10214002da267,PlayStation_3,"The Super Slim model of PS3 has received positive reviews. Gaming website Spong praised the new Super Slim's quietness, stating ""The most noticeable noise comes when the drive seeks a new area of the disc, such as when starting to load a game, and this occurs infrequently."" They added that the fans are quieter than that of Slim, and went on to praise the new smaller, lighter size. Criticism was placed on the new disc loader, stating: ""The cover can be moved by hand if you wish, there's also an eject button to do the work for you, but there is no software eject from the triangle button menus in the Xross Media Bar (XMB) interface. In addition, you have to close the cover by hand, which can be a bit fiddly if it's upright, and the PS3 won't start reading a disc unless you do [close the cover]."" They also said there is no real drop in retail price.","In addition to quieter fans and drive, what change from the other models did Spong praise?","{'text': array(['smaller, lighter size'], dtype=object), 'answer_start': array([361], dtype=int32)}",1A
56e6f84ede9d371400068109,Adult_contemporary_music,"These Christmas music marathons typically start during the week before Thanksgiving Day and end after Christmas Day, or sometimes extending to New Year's Day. Afterwards, the stations usually resume their normal music fare. Several stations begin the holiday format much earlier, at the beginning of November. The roots of this tradition can be traced back to the beautiful music and easy listening stations of the 1960s and 1970s.",When is the earlier of the two times that Christmas music on adult contemporary stations typically ends?,"{'text': array(['after Christmas Day'], dtype=object), 'answer_start': array([96], dtype=int32)}",1A
572f4a5fb2c2fd1400567fe7,Flowering_plant,"The flower may consist only of these parts, as in willow, where each flower comprises only a few stamens or two carpels. Usually, other structures are present and serve to protect the sporophylls and to form an envelope attractive to pollinators. The individual members of these surrounding structures are known as sepals and petals (or tepals in flowers such as Magnolia where sepals and petals are not distinguishable from each other). The outer series (calyx of sepals) is usually green and leaf-like, and functions to protect the rest of the flower, especially the bud. The inner series (corolla of petals) is, in general, white or brightly colored, and is more delicate in structure. It functions to attract insect or bird pollinators. Attraction is effected by color, scent, and nectar, which may be secreted in some part of the flower. The characteristics that attract pollinators account for the popularity of flowers and flowering plants among humans.",Individual members of enveloping structures are known by what terms?,"{'text': array(['sepals and petals'], dtype=object), 'answer_start': array([315], dtype=int32)}",1A
56de40c0cffd8e1900b4b710,Separation_of_powers_under_the_United_States_Constitution,"A common misperception is that the Supreme Court is the only court that may determine constitutionality; the power is exercised even by the inferior courts. But only Supreme Court decisions are binding across the nation. Decisions of a Court of Appeals, for instance, are binding only in the circuit over which the court has jurisdiction.",Which courts decisions are binding across the entire United States?,"{'text': array(['the Supreme Court'], dtype=object), 'answer_start': array([31], dtype=int32)}",1A
572c022a750c471900ed4c7d,Tennessee,"Many major battles of the American Civil War were fought in Tennessee—most of them Union victories. Ulysses S. Grant and the U.S. Navy captured control of the Cumberland and Tennessee rivers in February 1862. They held off the Confederate counterattack at Shiloh in April. Memphis fell to the Union in June, following a naval battle on the Mississippi River in front of the city. The Capture of Memphis and Nashville gave the Union control of the western and middle sections; this control was confirmed at the Battle of Murfreesboro in early January 1863 and by the subsequent Tullahoma Campaign.",Union control of Middle Tennessee was reaffirmed by what battle in January 1863?,"{'text': array(['Battle of Murfreesboro'], dtype=object), 'answer_start': array([510], dtype=int32)}",1A
56f74c09a6d7ea1400e17174,Treaty,"If a party has materially violated or breached its treaty obligations, the other parties may invoke this breach as grounds for temporarily suspending their obligations to that party under the treaty. A material breach may also be invoked as grounds for permanently terminating the treaty itself.","In addition to suspending their obligations under a treaty to the violating party, what may result from a material breach of treaty obligations?","{'text': array(['terminating the treaty itself'], dtype=object), 'answer_start': array([265], dtype=int32)}",1A
5728b7b9ff5b5019007da551,Mandolin,"Monroe's style involved playing lead melodies in the style of a fiddler, and also a percussive chording sound referred to as ""the chop"" for the sound made by the quickly struck and muted strings. He also perfected a sparse, percussive blues style, especially up the neck in keys that had not been used much in country music, notably B and E. He emphasized a powerful, syncopated right hand at the expense of left-hand virtuosity. Monroe's most influential follower of the second generation is Frank Wakefield and nowadays Mike Compton of the Nashville Bluegrass Band and David Long, who often tour as a duet. Tiny Moore of the Texas Playboys developed an electric five-string mandolin and helped popularize the instrument in Western Swing music.",What keys was Monroe popular for? ,"{'text': array(['B and E'], dtype=object), 'answer_start': array([333], dtype=int32)}",1A
56f72db03d8e2e1400e373df,Classical_music,"Historically, major professional orchestras have been mostly or entirely composed of male musicians. Some of the earliest cases of women being hired in professional orchestras was in the position of harpist. The Vienna Philharmonic, for example, did not accept women to permanent membership until 1997, far later than the other orchestras ranked among the world's top five by Gramophone in 2008. The last major orchestra to appoint a woman to a permanent position was the Berlin Philharmonic. As late as February 1996, the Vienna Philharmonic's principal flute, Dieter Flury, told Westdeutscher Rundfunk that accepting women would be ""gambling with the emotional unity (emotionelle Geschlossenheit) that this organism currently has"". In April 1996, the orchestra's press secretary wrote that ""compensating for the expected leaves of absence"" of maternity leave would be a problem.",Which major orchestra was the last to appoint a woman to a permanent position?,"{'text': array(['the Berlin Philharmonic'], dtype=object), 'answer_start': array([468], dtype=int32)}",1A
5723e7b30dadf01500fa1f95,Queen_Victoria,"At the time of her accession, the government was led by the Whig prime minister Lord Melbourne, who at once became a powerful influence on the politically inexperienced Queen, who relied on him for advice. Charles Greville supposed that the widowed and childless Melbourne was ""passionately fond of her as he might be of his daughter if he had one"", and Victoria probably saw him as a father figure. Her coronation took place on 28 June 1838 at Westminster Abbey. Over 400,000 visitors came to London for the celebrations. She became the first sovereign to take up residence at Buckingham Palace and inherited the revenues of the duchies of Lancaster and Cornwall as well as being granted a civil list allowance of £385,000 per year. Financially prudent, she paid off her father's debts.",When was Queen Victorias coronation held?,"{'text': array(['28 June 1838'], dtype=object), 'answer_start': array([429], dtype=int32)}",1A
570e491b0dc6ce1900204f13,Uranium,"To be considered 'enriched', the uranium-235 fraction should be between 3% and 5%. This process produces huge quantities of uranium that is depleted of uranium-235 and with a correspondingly increased fraction of uranium-238, called depleted uranium or 'DU'. To be considered 'depleted', the uranium-235 isotope concentration should be no more than 0.3%. The price of uranium has risen since 2001, so enrichment tailings containing more than 0.35% uranium-235 are being considered for re-enrichment, driving the price of depleted uranium hexafluoride above $130 per kilogram in July 2007 from $5 in 2001.",Between what percent fraction range of uranium-235 is uranium regarded as enriched?,"{'text': array(['3% and 5%'], dtype=object), 'answer_start': array([72], dtype=int32)}",1A
